what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454344124625
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454344126669
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454344129238
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454344129579
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344129921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344130837
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454344131149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344132823
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454344133320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344133345
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454344133925
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454344134730
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454344135620
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344135901
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454344137857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344146756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344152296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344207152
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454344220969
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1454344225302
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1454344225378
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454344227888
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1454344229032
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454344244473
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454344244520
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454344248888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344252833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344268988
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1454344288848
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454344288861
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344292811
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344302966
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454344388155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344392174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344394368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344395660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344402740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344407227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344445690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1454344459564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1454344480679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344482243
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344651654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344691472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344702594
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454344750204
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454344780739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344848760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344852572
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454344865378
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454344866868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344867232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344868165
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454344873623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344875848
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454344876540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344876568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344876655
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454344877232
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454344878019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454344878092
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454344878924
