what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1454706100116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706100131
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1454706101006
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1454706101007
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454706101799
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1454706102155
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1454706102166
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454706103164
error,log,,,"ELF file not specified for download for New_configuration",1454706103311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706103412
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706108774
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1454706114209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706114309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706126039
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454706127929
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454706128291
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 3-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454706129191
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454706132389
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706134320
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706137885
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706137948
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706140880
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454706142285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706142660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706143119
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706145666
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706145712
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706146613
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454706150351
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706151495
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706212157
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706227345
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706228088
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1454706228119
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454706230037
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706236344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706239206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706269330
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1454706273570
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706273584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706276025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706277454
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454706307573
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454706309106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706309477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706310174
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1454706317836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454706326463
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454706327103
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706327573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706329190
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706329216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706330036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454706361258
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454706361633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706362006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706362990
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454706702744
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454706703392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706703797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706704484
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1454706711804
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454706786366
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454706786815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706787227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706787923
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454706799560
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454706799929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706800294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706801957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706801986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706802983
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1454706808989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706811108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706811837
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454706899953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706908108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706910251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454706911680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454707073367
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454707077044
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.format",1454707089999
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1454707092392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454707103161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454707181691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454707257646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1454707259634
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454707259660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454707268246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454707298748
