what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047195619
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047199150
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1455047201915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047201927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047203051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047203547
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047204830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047376168
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1455047376220
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1455047379046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047385390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047386300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047386365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047387082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047389681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047389928
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047392621
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1455047397283
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047397321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047398482
error,log,,,"Could not write metadata for '/'.",1455047502201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047764356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047766012
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1455047767505
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1455047767599
error,log,,,"Problems saving workspace",1455047768691
error,log,,,"Problems occurred while trying to save the state of the workbench.",1455047768694
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1455047768810
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1455047768811
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1455047768811
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1455047768811
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1455047768812
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1455047768814
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1455047768814
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1455047768818
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1455047768820
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1455047768820
stopped,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1455047768822
stopped,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1455047768822
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1455047768822
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1455047768822
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1455047768824
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1455047768824
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1455047768824
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1455047768827
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1455047768827
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1455047768829
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1455047768829
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1455047768829
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1455047768829
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.178,"com.altera.sbtgui.flash.plugin",1455047768831
