what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1454012068391
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1454012068391
java.vm.version,sysinfo,,,"19.0-b09",1454012068391
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012075682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012077585
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454012079389
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1454012079599
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1454012082237
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1454012082263
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1454012082265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012083205
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1454012089797
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1454012091715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012091783
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012091865
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454012099900
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012099915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012101092
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012110070
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454012111995
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454012113784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012115707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012121923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012121977
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454012146360
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012146387
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1454012149399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012149478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012153430
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454012154764
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012155193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012155679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012156670
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012156805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012156815
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012158260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012166726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012172424
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012172455
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454012189771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012189819
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454012190989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012203863
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1454012204986
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454012205044
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1454012205374
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1454012205375
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1454012205375
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1454012205376
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1454012205376
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1454012205376
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1454012205376
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1454012205377
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1454012205378
