what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1453663597995
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1453663597996
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1453663597996
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1453663597997
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1453663597997
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1453663597998
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1453663597998
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1453663597999
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1453663597999
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1453663598000
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1453663598001
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1453663598001
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1453663598001
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1453663598002
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1453663598003
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1453663598003
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1453663598003
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1453663598004
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1453663598004
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1453663598005
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1453663598005
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1453663598006
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1453663598006
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1453663598007
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1453663598007
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1453663598008
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1453663598008
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1453663598008
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1453663598009
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1453663598009
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1453663598009
os,sysinfo,,,"linux",1453663598012
arch,sysinfo,,,"x86",1453663598012
ws,sysinfo,,,"gtk",1453663598012
locale,sysinfo,,,"en_US",1453663598012
processors,sysinfo,,,"3",1453663598012
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1453663598012
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1453663598012
java.specification.name,sysinfo,,,"Java Platform API Specification",1453663598012
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1453663598012
java.specification.version,sysinfo,,,"1.6",1453663598012
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1453663598012
java.version,sysinfo,,,"1.6.0_23",1453663598012
java.vm.info,sysinfo,,,"mixed mode",1453663598012
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1453663598012
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1453663598012
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1453663598012
java.vm.specification.version,sysinfo,,,"1.0",1453663598012
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1453663598012
java.vm.version,sysinfo,,,"19.0-b09",1453663598012
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453663598816
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453663600186
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1453663600391
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1453663600413
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1453663600477
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1453663600478
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1453663600478
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1453663600479
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1453663600479
