what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454346230738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346233857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346247154
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454346248300
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454346248973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346251688
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454346251720
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1454346256069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346256085
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454346256454
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454346257158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346257544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346258882
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454346259775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346262918
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454346263637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346263666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346263760
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454346264398
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454346265312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346265367
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454346266206
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454346268632
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454346276636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346278669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346307618
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454346308813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346310669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346330557
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454346333566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346334743
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454346334773
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1454346363921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346363938
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454346369977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454346374896
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454346379176
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346379522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346380383
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454346397903
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454346401208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346401596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346401995
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346404468
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454346405102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346405132
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454346405176
